,original,processed
192,de magnitudine autem civitatis sancte sciendum quod secundum iosephum absque monte syon habuit ambitus civitatis per gyrum stadia cum ipso autem monte murus exterior scilicet tercius murus secundum eundem iosephum habuit turres singulis turribus per cubitos distantibus hoc est per pedes qui faciunt passus qui fuerunt inter turrim et turrem multiplicatis igitur passibus per turres exibunt passus qui faciunt ambitum civitatis cum igitur passus faciant unum stadium si diviseris per exibunt stadia que faciunt miliaria et iste fuit ambitus civitatis tempore eversionis que facta est per romanos sicut dicit iosephus qui eidem eversioni interfuit sed post ea christiani civitatem ampliaverunt includentes locum sepulchri dominici qui ante exclusus erat unde nunc patet esse ampliorem ambitum civitatis,de magnitudine autem ciuitatis sancte sciendum quod secundum iosepum absque monte sion habuit ambitus ciuitatis per girum stadia cum ipso autem monte murus exterior scilicet tercius murus secundum eundem iosepum habuit turres singulis turribus per cubitos distantibus hoc est per pedes qui faciunt passus qui fuerunt inter turrim et turrem multiplicatis igitur passibus per turres exibunt passus qui faciunt ambitum ciuitatis cum igitur passus fatiant unum stadium si diuiseris per exibunt stadia que faciunt miliaria et iste fuit ambitus ciuitatis tempore euersionis que facta est per romanos sicut dicit iosepus qui eidem euersioni interfuit sed post ea cristiani ciuitatem ampliauerunt includentes locum sepulcri dominici qui ante exclusus erat unde nunc patet esse ampliorem ambitum ciuitatis
193,dicit enim venerabilis pater dominus iacobus de vitriaco ierosolimitanus patriarcha et apostolice sedis legatus in libro suo quem de conquesta terre sancte composuit inter cetera ita scribens est autem sepe nominata et sepius nominanda civitas secundum omnes eius partes in monte sublimi sita muro valido undique cincta nec nimia parvitate angusta nec magnitudine cuiquam fastidiosa a muro namque usque ad murum habet distantiam quantum quater bonus iacere potest arcus habens insuper a parte occidentali munitionem ex lapidibus quadris cemento et plumbo indissolubiliter compaginata que ex uno latere pro muro est civitati et turris david appellatur ipsa eadem tamen est que a quibusdam etiam antonia dicitur et montem syon habet ab austro in quo david sibi habitaculum fecit in quo etiam cum aliis regibus iuda sepultus est et eam civitatem david appellavit,dicit enim uenerabilis pater dominus iacobus de uitriaco ierosolimitanus patriarca et apostolice sedis legatus in libro suo quem de conquesta terre sancte composuit inter cetera ita scribens est autem sepe nominata et sepius nominanda ciuitas secundum omnes eius partes in monte sublimi sita muro ualido undique cincta nec nimia paruitate angusta nec magnitudine cuiquam fastidiosa a muro namque usque ad murum habet distantiam quantum quater bonus iacere potest arcus habens insuper a parte occidentali munitionem ex lapidibus quadris cemento et plumbo indissolubiliter compaginata que ex uno latere pro muro est ciuitati et turris dauid appelatur ipsa eadem tamen est que a quibusdam etiam antonia dicitur et montem sion habet ab austro in quo dauid sibi habitaculum fecit in quo etiam cum aliis regibus iuda sepultus est et eam ciuitatem dauid appelauit
194,mons autem calvarie in quo dominus est crucifixus a parte occidentis erat extra murum civitatis sed elyus adrianus civitatem ipsam per tytum et vespasianum omnino destructam reparavit et in tantum amplius quod locum crucifixionis et sepulture dominice intra murorum ambitum inclusit omni eius situ manente sicut prius ego mensuravi ipsam sanctam secundum magnitudinem quam habuit tempore salomonis vel etiam passionis et inveni per dyametrum a porta vallis usque ad portam veterem passus et ista fuit ambitus latitudo civitatis que est hodie plurimum ampliata quia locus dominice passionis nunc est intra qui fuit antiquitus extra civitatem hucusque verba domini iacobi patriarche,mons autem caluarie in quo dominus est crucifixus a parte occidentis erat extra murum ciuitatis sed elius adrianus ciuitatem ipsam per titum et uespasianum omnino destructam reparauit et in tantum amplius quod locum crucifixionis et sepulture dominice intra murorum ambitum inclusit omni eius situ manente sicut prius ego mensuraui ipsam sanctam secundum magnitudinem quam habuit tempore salomonis aut etiam passionis et inueni per diametrum a porta ualis usque ad portam ueterem passus et ista fuit ambitus latitudo ciuitatis que est hodie plurimum ampliata quia locus dominice passionis nunc est intra qui fuit antiquitus extra ciuitatem hucusque uerba domini iacobi patriarce
195,ceterum de portis eius et montibus circa eam positis et locis eius disseramus primo igitur de portis que fuerunt in ea antiquitus et que sunt hodie nota quod tantum octo erant et esse poterant et plures non erant neccessarie et tot sunt hodie sed habent plura nomina ut patebit,ceterum de portis eius et montibus circa eam positis et locis eius disseramus primo igitur de portis que fuerunt in ea antiquitus et que sunt hodie nota quod tantum octo erant et esse poterant et plures non erant neccessarie et tot sunt hodie sed habent plura nomina ut patebit
196,prima igitur erat porta david que erat in latere montis syon contra occidentem ubi erat angulus civitatis inferioris oppositus turri david in loco illo ubi due voragines a se invicem separabantur quarum una contra aquilonem alia procedebat contra orientem et erat ibi testudo facta ultra vallem contra portam per quam erat exitus civitatis ad dextram huius testudinis iudas in sycomore quodam laqueo se suspendit ista porta dicebatur piscium quia per eam via erat de ioppe et dyospoli et maritima unde adducebantur pisces dicebatur etiam negociatorum quia per eam erat via in bethleem et in ebron in gazam et egyptum et ethyopiam sed hec via dividebatur supra agrum fullonis in monte gyon et ibat sinistra versus ebron ut dictum est dextra vero versus iopen sed et hec iterum dividebatur post modicum intervallum et ducebat sinistra in vallem raphaim sub castro bethsura versus philistiim et gazam et inde in egyptum et ethyopiam unde negotiatores merces varias ad ducebant alia via ducebat in emaus et ramacha et ioppe contra occidentem ad mare unde adducebantur ut dictum est pisces dicebatur eciam porta david quia turris david et civitas eidem desuper imminebant,prima igitur erat porta dauid que erat in latere montis sion contra occidentem ubi erat angulus ciuitatis inferioris oppositus turri dauid in loco ilo ubi due uoragines a se inuicem separabantur quarum una contra aquilonem alia procedebat contra orientem et erat ibi testudo facta ultra ualem contra portam per quam erat exitus ciuitatis ad dextram huius testudinis iudas in sicomore quodam laqueo se suspendit ista porta dicebatur piscium quia per eam uia erat de ioppe et diospoli et maritima unde adducebantur pisces dicebatur etiam negotiatorum quia per eam erat uia in betleem et in ebron in gasam et egiptum et etiopiam sed hec uia diuidebatur supra agrum fulonis in monte gion et ibat sinistra uersus ebron ut dictum est dextra uero uersus iopen sed et hec iterum diuidebatur post modicum interualum et ducebat sinistra in ualem rapaim sub castro betsura uersus pilistiim et gasam et inde in egiptum et etiopiam unde negotiatores merces uarias ad ducebant alia uia ducebat in emaus et ramaca et ioppe contra occidentem ad mare unde adducebantur ut dictum est pisces dicebatur etiam porta dauid quia turris dauid et ciuitas eidem desuper iminebant
197,secunda porta ab ista fuit in eadem parte muri respiciens similiter occidentem sed a priore distabat contra aquilonem et dicebatur vetus quia manserat illuc a tempore iebuseorum dicebatur etiam iudiciaria quia ante eam iudicium agebatur et que iudicata iam erant per sententiam extra eam executioni mandabantur extra hanc portam fuit dominus crucifixus nam licostratos locus scilicet iudicii est intra muros civitatis iuxta eam huius porte vestigia adhuc apparent in muro veteris civitatis in novo vero muro qui includit sepulchrum domini respondet ei porta eodem nomine appellata et ducit in sylo et betheron et gabaoth et ad montem martyrum ubi leo quidam milia martyrum sepelivit quos cosdre rex persarum interfecerat sicut in hystoria ecclesiastica continetur,secunda porta ab ista fuit in eadem parte muri respiciens similiter occidentem sed a priore distabat contra aquilonem et dicebatur uetus quia manserat iluc a tempore iebuseorum dicebatur etiam iuditiaria quia ante eam iudicium agebatur et que iudicata iam erant per sententiam extra eam executioni mandabantur extra hanc portam fuit dominus crucifixus nam licostratos locus scilicet iudicii est intra muros ciuitatis iuxta eam huius porte uestigia adhuc apparent in muro ueteris ciuitatis in nouo uero muro qui includit sepulcrum domini respondet ei porta eodem nomine appelata et ducit in silo et beteron et gabaot et ad montem martirum ubi leo quidam milia martirum sepeliuit quos cosdre rex persarum interfecerat sicut in historia ecclesiastica continetur
198,tertia porta est ab ista contra aquilonem et dicitur porta effraym quia per eam ad montem effraym iter erat in ea conveniebat murus novus cum veteri qui factus fuerat propter sepulchrum domini includendum dicitur nunc porta sancti stephani quia idem sanctus fuit extra eam lapidatus hec ducit in sychem et samariam et galyleam,tertia porta est ab ista contra aquilonem et dicitur porta efraim quia per eam ad montem efraim iter erat in ea conueniebat murus nouus cum ueteri qui factus fuerat propter sepulcrum domini includendum dicitur nunc porta sancti stepani quia idem sanctus fuit extra eam lapidatus hec ducit in sicem et samariam et galileam
199,quarta est ab ista contra orientem in angulo muri supra torrentem cedron dicta porta anguli quia in angulo civitatis sita erat unde in libro regum dicitur quod ioas rex israel cepit amasiam regem iuda et duxit eum in iherusalem et interrupit murum ierusalem a porta effraym usque ad portam anguli cubitis dicta est etiam porta beniamin quia per eam fuit via in anacoth et in bethel et in desertum et ad civitates alias tribus beniamin et deserto beniamin per eam inducebantur ligna pinea in camelis,quarta est ab ista contra orientem in angulo muri supra torrentem cedron dicta porta anguli quia in angulo ciuitatis sita erat unde in libro regum dicitur quod ioas rex isrel cepit amasiam regem iuda et duxit eum in ierusalem et interrupit murum ierusalem a porta efraim usque ad portam anguli cubitis dicta est etiam porta beniamin quia per eam fuit uia in anacot et in betel et in desertum et ad ciuitates alias tribus beniamin et deserto beniamin per eam inducebantur ligna pinea in camelis
200,quinta porta erat contra austrum ab ista et dicebatur porta sterquilinii vel stercoris sita super torrentem cedron et per eam desecendebant tempore pluvie sordes civitatis in torrentem cedron per istam similiter erat via in desertum sed non erat porta ista multum populosa quia loca contra eam posita erant barbare habitationnis,quinta porta erat contra austrum ab ista et dicebatur porta sterquilinii aut stercoris sita super torrentem cedron et per eam desecendebant tempore pluuie sordes ciuitatis in torrentem cedron per istam similiter erat uia in desertum sed non erat porta ista multum populosa quia loca contra eam posita erant barbare habitationnis
201,sexta porta erat ab ista similiter contra austrum super torrentem cedron porta gregris dicta quia per eam inducebantur greges in templo immolandi eratque piscina probatica prope eam dicta fuit etiam porta vallis quia per eam in vallem iosaphat erat via et distat ab ea sepulchrum beate virginis quantum lapidis est iactus huic imminebat turris que dicebatur phaselus ab herode rege facta dicta fuit etiam porta fontis draconis quia fons qui dicebatur draconis erat ante eam per hanc via est in montem oliveti bethaniam et ad iordanem,sexta porta erat ab ista similiter contra austrum super torrentem cedron porta gregris dicta quia per eam inducebantur greges in templo imolandi eret piscina probatica prope eam dicta fuit etiam porta ualis quia per eam in ualem iosapat erat uia et distat ab ea sepulcrum beate uirginis quantum lapidis est iactus huic iminebat turris que dicebatur paselus ab herode rege facta dicta fuit etiam porta fontis draconis quia fons qui dicebatur draconis erat ante eam per hanc uia est in montem oliueti betaniam et ad iordanem
